CategoryID,Category Path
183690,"Crafts > Home Arts & Crafts > Basketry & Chair Caning > Chair Caning Spline"
183684,"Crafts > Home Arts & Crafts > Basketry & Chair Caning > Basketry & Chair Caning Tools"
183682,"Crafts > Home Arts & Crafts > Basketry & Chair Caning > Basketry & Chair Caning Kits"
183673,"Crafts > Home Arts & Crafts > Basketry & Chair Caning > Basketry & Chair Caning Guides"
3087,"Crafts > Home Arts & Crafts > Basketry & Chair Caning > Other Basketry & Chair Caning"
134295,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Candle Wax"
41207,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Candle Molds"
28120,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Candle Wicks"
28118,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Soap Bases"
48094,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Soap Butters & Carrier Oils"
28116,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Soap Molds"
48093,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Candle & Soap Botanicals"
134300,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Candle & Soap Dyes & Pigments"
83896,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Candle & Soap Making Chemicals"
183675,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Candle & Soap Pouring Pots"
28115,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Candle Embeds & Soap Embeds"
41268,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Essential Oils & Fragrances"
41368,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Jars & Containers"
183674,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Candle & Soap Making Tools"
41205,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Candle & Soap Making Kits"
83895,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Bags & Packaging"
146309,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Candle & Soap Making Guides"
3089,"Crafts > Home Arts & Crafts > Candle Making & Soap Making > Other Candle & Soap Supplies"
28127,"Crafts > Home Arts & Crafts > Decorative & Tole Painting > Patterns & Instructions"
28128,"Crafts > Home Arts & Crafts > Decorative & Tole Painting > Ready to Paint Items"
41214,"Crafts > Home Arts & Crafts > Decorative & Tole Painting > Stencils"
41215,"Crafts > Home Arts & Crafts > Decorative & Tole Painting > Tole Decals & Transfers"
1364,"Crafts > Home Arts & Crafts > Decorative & Tole Painting > Other Tole Painting Supplies"
16494,"Crafts > Home Arts & Crafts > Floral Crafts > Artificial & Silk Flowers"
153974,"Crafts > Home Arts & Crafts > Floral Crafts > Floral Wire"
183679,"Crafts > Home Arts & Crafts > Floral Crafts > Floral & Greening Pins"
16498,"Crafts > Home Arts & Crafts > Floral Crafts > Floral Forms, Bases & Frames"
16493,"Crafts > Home Arts & Crafts > Floral Crafts > Dried Botanicals & Potpourri > Dried Flowers"
183676,"Crafts > Home Arts & Crafts > Floral Crafts > Dried Botanicals & Potpourri > Dried Fruits"
183677,"Crafts > Home Arts & Crafts > Floral Crafts > Dried Botanicals & Potpourri > Dried Greenery"
134565,"Crafts > Home Arts & Crafts > Floral Crafts > Dried Botanicals & Potpourri > Dried Pods"
183678,"Crafts > Home Arts & Crafts > Floral Crafts > Dried Botanicals & Potpourri > Dried Seeds"
183681,"Crafts > Home Arts & Crafts > Floral Crafts > Floral Tape & Adhesives"
183680,"Crafts > Home Arts & Crafts > Floral Crafts > Floral Craft Tools"
16496,"Crafts > Home Arts & Crafts > Floral Crafts > Floral Craft Guides"
3097,"Crafts > Home Arts & Crafts > Floral Crafts > Other Floral Craft Supplies"
37575,"Crafts > Home Arts & Crafts > Framing & Matting > Frames & Supplies"
37576,"Crafts > Home Arts & Crafts > Framing & Matting > Framing Mats"
37574,"Crafts > Home Arts & Crafts > Framing & Matting > Mat Cutting Tools & Supplies"
11786,"Crafts > Home Arts & Crafts > Framing & Matting > Other Framing & Matting"
41369,"Crafts > Home Arts & Crafts > Metalworking"
113355,"Crafts > Home Arts & Crafts > Upholstery Tools & Equipment"
75575,"Crafts > Home Arts & Crafts > Wall Décor & Tatouage"
183149,"Crafts > Home Arts & Crafts > Woodworking > Instruction Books & Media"
183150,"Crafts > Home Arts & Crafts > Woodworking > Wood Burning Pens"
160677,"Crafts > Home Arts & Crafts > Woodworking > Wood Carving Hand Tools"
160673,"Crafts > Home Arts & Crafts > Woodworking > Wood Turning Hand Tools"
183152,"Crafts > Home Arts & Crafts > Woodworking > Wood Project Kits > Wood Burning Kits"
183153,"Crafts > Home Arts & Crafts > Woodworking > Wood Project Kits > Wood Carving Kits"
183154,"Crafts > Home Arts & Crafts > Woodworking > Wood Project Kits > Wood Turning Kits"
3129,"Crafts > Home Arts & Crafts > Woodworking > Wood Project Kits > Other Project Kits"
183156,"Crafts > Home Arts & Crafts > Woodworking > Wood & Project Materials > Carving Roughouts"
183157,"Crafts > Home Arts & Crafts > Woodworking > Wood & Project Materials > Carving Wood"
183158,"Crafts > Home Arts & Crafts > Woodworking > Wood & Project Materials > Dowels"
183159,"Crafts > Home Arts & Crafts > Woodworking > Wood & Project Materials > Inlay"
71235,"Crafts > Home Arts & Crafts > Woodworking > Wood & Project Materials > Turning Blanks"
84011,"Crafts > Home Arts & Crafts > Woodworking > Wood & Project Materials > Woodworking Lumber"
183160,"Crafts > Home Arts & Crafts > Woodworking > Wood & Project Materials > Other Wood & Project Materials"
183161,"Crafts > Home Arts & Crafts > Woodworking > Other Woodworking Supplies"
160669,"Crafts > Home Arts & Crafts > Other Home Arts & Crafts"
134567,"Crafts > Kids' Crafts > Bead Kits"
134568,"Crafts > Kids' Crafts > Craft Books"
116655,"Crafts > Kids' Crafts > Craft Kits"
116653,"Crafts > Kids' Crafts > Drawing & Painting > Crayons"
134569,"Crafts > Kids' Crafts > Drawing & Painting > Paint Sets"
116656,"Crafts > Kids' Crafts > Drawing & Painting > Pens & Markers"
160718,"Crafts > Kids' Crafts > Drawing & Painting > Other Kids' Drawing & Painting"
116654,"Crafts > Kids' Crafts > Foam & Felt Shapes"
160716,"Crafts > Kids' Crafts > Holiday"
134570,"Crafts > Kids' Crafts > Stickers"
116657,"Crafts > Kids' Crafts > Sand Art"
28145,"Crafts > Kids' Crafts > Other Kids' Crafts"
83938,"Crafts > Leathercrafts > Leather Hides & Fur Pelts"
134571,"Crafts > Leathercrafts > Leathercraft Accessories > Buckles"
48296,"Crafts > Leathercrafts > Leathercraft Accessories > Conchos"
71187,"Crafts > Leathercrafts > Leathercraft Accessories > Leather Lacing & Cords"
113341,"Crafts > Leathercrafts > Leathercraft Accessories > Rings"
71188,"Crafts > Leathercrafts > Leathercraft Accessories > Studs, Rivets & Tacks"
160670,"Crafts > Leathercrafts > Leathercraft Accessories > Other Leathercraft Accessories"
183129,"Crafts > Leathercrafts > Leathercraft Tools > Bonding Tools & Glue"
183130,"Crafts > Leathercrafts > Leathercraft Tools > Carving Tools & Stamps"
183131,"Crafts > Leathercrafts > Leathercraft Tools > Edge Slickers/Groovers"
183132,"Crafts > Leathercrafts > Leathercraft Tools > Grommet Tools/Setters"
183133,"Crafts > Leathercrafts > Leathercraft Tools > Hammer & Mallets"
183134,"Crafts > Leathercrafts > Leathercraft Tools > Hollow Punching Tools"
183135,"Crafts > Leathercrafts > Leathercraft Tools > Lacing Needles"
183136,"Crafts > Leathercrafts > Leathercraft Tools > Leather Cutting Tools"
183137,"Crafts > Leathercrafts > Leathercraft Tools > Leather Measuring Tools"
183138,"Crafts > Leathercrafts > Leathercraft Tools > Leather Threads"
183139,"Crafts > Leathercrafts > Leathercraft Tools > Sewing Awls"
183140,"Crafts > Leathercrafts > Leathercraft Tools > Stitching Horses"
28133,"Crafts > Leathercrafts > Leathercraft Tools > Other Leather Tools"
183142,"Crafts > Leathercrafts > Leather Treatments & Paints > Conditioners & Treatments"
183143,"Crafts > Leathercrafts > Leather Treatments & Paints > Daubers/Applicators"
183144,"Crafts > Leathercrafts > Leather Treatments & Paints > Leather Paints & Finishes"
183145,"Crafts > Leathercrafts > Leather Treatments & Paints > Polishing & Creasing Tools"
183146,"Crafts > Leathercrafts > Leather Treatments & Paints > Sets & Kits"
183147,"Crafts > Leathercrafts > Leather Treatments & Paints > Other Leather Treatments"
183148,"Crafts > Leathercrafts > Patterns & Instructional Media"
146334,"Crafts > Leathercrafts > Other Leathercraft Supplies"
122694,"Crafts > Multi-Purpose Craft Supplies > Adhesives & Tape > Craft Tape"
183123,"Crafts > Multi-Purpose Craft Supplies > Adhesives & Tape > Mounting Tape"
183124,"Crafts > Multi-Purpose Craft Supplies > Adhesives & Tape > Glue Guns & Sticks"
161586,"Crafts > Multi-Purpose Craft Supplies > Adhesives & Tape > Glues & Pastes"
184494,"Crafts > Multi-Purpose Craft Supplies > Adhesives & Tape > Magnetic Strips"
183125,"Crafts > Multi-Purpose Craft Supplies > Adhesives & Tape > Other Adhesives & Tape"
11790,"Crafts > Multi-Purpose Craft Supplies > Craft Markers & Pens"
183181,"Crafts > Multi-Purpose Craft Supplies > Crafting Paper > Construction Paper"
183182,"Crafts > Multi-Purpose Craft Supplies > Crafting Paper > Decoupage Tissue Paper"
183183,"Crafts > Multi-Purpose Craft Supplies > Crafting Paper > Metallic & Foiled Paper"
84000,"Crafts > Multi-Purpose Craft Supplies > Crafting Paper > Mixed Lots"
183184,"Crafts > Multi-Purpose Craft Supplies > Crafting Paper > Other Crafting Paper"
116639,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Blown Eggs"
183162,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Bottle Caps"
31732,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Buttons"
183163,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Chipboard Sheets"
183164,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Clothespins"
116640,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Craft Bells"
3120,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Craft Shells"
28137,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Eyelets"
41199,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Feathers"
111800,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Felt Sheets"
183165,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Flatback Charms & Cabachons"
183166,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Flower Embellishments"
8434,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Foam Sheets"
122689,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Glitter"
54829,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Gold & Metal Leafing Sheets"
41201,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Gourds"
184567,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Papier Mâché Pieces"
103479,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Pine Cones"
183167,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Pipe Cleaners"
183168,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Pom Poms"
83888,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Raffia, Wire & Cord"
162078,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Resin Craft Molds & Supplies"
111834,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Rhinestones"
71224,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Ribbon"
183169,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Sequins"
11794,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Stickers"
41200,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Styrofoam Forms"
117400,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Tin & Metal Pieces"
183170,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Wiggle Eyes"
71177,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Wine Corks"
71178,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Wooden Pieces"
160705,"Crafts > Multi-Purpose Craft Supplies > Crafting Pieces > Other Craft Pieces"
71176,"Crafts > Multi-Purpose Craft Supplies > Crafting Tools > Badge/ Button Makers"
183172,"Crafts > Multi-Purpose Craft Supplies > Crafting Tools > Bone Folders"
122718,"Crafts > Multi-Purpose Craft Supplies > Crafting Tools > Craft Tweezers"
83982,"Crafts > Multi-Purpose Craft Supplies > Crafting Tools > Cutting Tools > Craft Knives & Blades"
183174,"Crafts > Multi-Purpose Craft Supplies > Crafting Tools > Cutting Tools > Cutters & Trimmers"
183175,"Crafts > Multi-Purpose Craft Supplies > Crafting Tools > Cutting Tools > Cutting Mats"
183176,"Crafts > Multi-Purpose Craft Supplies > Crafting Tools > Cutting Tools > Paper Punches"
183177,"Crafts > Multi-Purpose Craft Supplies > Crafting Tools > Cutting Tools > Scissors & Paper Edgers"
83987,"Crafts > Multi-Purpose Craft Supplies > Crafting Tools > Cutting Tools > Sets"
183178,"Crafts > Multi-Purpose Craft Supplies > Crafting Tools > Cutting Tools > Other Cutting Tools"
134628,"Crafts > Multi-Purpose Craft Supplies > Crafting Tools > Eyelet Setters"
183179,"Crafts > Multi-Purpose Craft Supplies > Crafting Tools > Other Crafting Tools"
146402,"Crafts > Multi-Purpose Craft Supplies > Organization & Storage > Craft & Paper Racks"
146400,"Crafts > Multi-Purpose Craft Supplies > Organization & Storage > Craft Carts"
183188,"Crafts > Multi-Purpose Craft Supplies > Organization & Storage > Craft Totes"
146399,"Crafts > Multi-Purpose Craft Supplies > Organization & Storage > Photo Organizers"
183186,"Crafts > Multi-Purpose Craft Supplies > Organization & Storage > Plastic Satchel Organizers"
183187,"Crafts > Multi-Purpose Craft Supplies > Organization & Storage > Other Craft Storage"
183185,"Crafts > Multi-Purpose Craft Supplies > Stencils & Templates"
75564,"Crafts > Multi-Purpose Craft Supplies > Other Multi-Purpose Crafting"
28140,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Crochet Hooks"
108867,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Crochet Kits"
83906,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Crochet Thread"
113343,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Knitting Boards & Looms"
108868,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Knitting Kits"
71215,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Knitting Needles"
28146,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Machine Knitting > Knitting Machines"
146375,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Machine Knitting > Machine Knitting Patterns"
146378,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Machine Knitting > Machine Knitting Yarn"
146376,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Machine Knitting > Machine Parts & Needles"
146377,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Machine Knitting > Other Machine Knitting"
160708,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Notions & Tools"
41228,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Patterns-Contemporary"
150135,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Patterns-Vintage"
83927,"Crafts > Needlecrafts & Yarn > Crocheting & Knitting > Totes & Cases"
